X 0,Y 0,X 1,Y 1,X 2,Y 2,X 3,Y 3,X 4,Y 4,X 5,Y 5,X 6,Y 6,X 7,Y 7,X 8,Y 8,X 9,Y 9,X 10,Y 10,X 11,Y 11,X 12,Y 12,X 13,Y 13,X 14,Y 14,X 15,Y 15,X 16,Y 16,Labels,Image_Name
0.37166336,0.6191406,0.36562616,0.61625636,0.36889985,0.61358696,0.33330512,0.6240918,0.3525979,0.6216276,0.30892533,0.6581089,0.35178232,0.6576821,0.25547895,0.67712003,0.3916956,0.6766575,0.2079157,0.6736678,0.47930452,0.6589369,0.32274085,0.8104568,0.35070822,0.81081843,0.31434512,0.8598758,0.40235645,0.8552498,0.24856013,0.96306485,0.37408325,0.9485544,Warrior2,00000270.jpg
0.43815166,0.27799797,0.45047814,0.26522505,0.4410049,0.2620669,0.4799084,0.29204974,0.45652217,0.28032804,0.5175083,0.377642,0.43599588,0.3614051,0.59100044,0.3664324,0.3707069,0.3312174,0.6602193,0.3418747,0.28041726,0.32321376,0.50665855,0.62614137,0.4376029,0.61556846,0.58519316,0.7298391,0.35707763,0.70074064,0.69104016,0.89023864,0.3374535,0.8556911,Warrior2,00000112.jpg
0.5355621,0.14572066,0.5344373,0.13177231,0.5353351,0.1398482,0.51219076,0.1462304,0.5332774,0.16209306,0.54287493,0.21370864,0.4658568,0.23397388,0.63294363,0.21627763,0.32112306,0.2223353,0.7121712,0.22879276,0.15811068,0.2235716,0.53641474,0.51272887,0.49743238,0.52868235,0.58245265,0.6084768,0.528889,0.60553545,0.74066013,0.738775,0.63185793,0.7089837,Warrior2,00000106.jpg
0.47479367,0.34550697,0.4954809,0.33531418,0.47070506,0.33508018,0.53737307,0.3532196,0.4732783,0.35135016,0.60605043,0.41886693,0.41669312,0.40958455,0.74191886,0.42981237,0.26852173,0.38030002,0.83956105,0.4121528,0.11317185,0.34324035,0.5785587,0.6013259,0.43368107,0.59796417,0.6991127,0.6734209,0.31482282,0.6757594,0.8367292,0.80047554,0.27740312,0.8136494,Warrior2,00000312.jpg
0.45038232,0.116769984,0.46625686,0.0945954,0.4573881,0.09853395,0.51377624,0.1115366,0.48466262,0.114942074,0.59304655,0.21515328,0.45107013,0.21995659,0.7270197,0.23428103,0.32312372,0.23053795,0.83647966,0.22107963,0.17360768,0.25259134,0.58633626,0.5490046,0.47419053,0.54671127,0.6804012,0.6391457,0.35293686,0.6310373,0.8371148,0.8447674,0.33152398,0.84348655,Warrior2,00000058.jpg
0.27126834,0.15198697,0.26965633,0.12813586,0.25844803,0.13255078,0.26201588,0.14564684,0.2212338,0.15598561,0.28595346,0.2535639,0.17304783,0.26018193,0.37430736,0.26401553,0.095984854,0.2722702,0.4488123,0.24541742,0.028615272,0.2558236,0.2738434,0.59766984,0.18278265,0.6050932,0.36427373,0.71532625,0.104638085,0.7391479,0.4090063,0.93718976,0.0,0.9571981,Warrior2,00000299.jpg
0.45724624,0.2109965,0.47211105,0.19250187,0.45856386,0.19662672,0.5155481,0.2096367,0.47579256,0.21557051,0.5600611,0.29436958,0.458431,0.2976901,0.6669837,0.30631217,0.3432536,0.3015209,0.76505005,0.27939972,0.23921391,0.30629984,0.54957,0.6024895,0.46591917,0.60734814,0.63827014,0.72317255,0.40907106,0.7488003,0.74404883,0.9156447,0.37469095,0.9534547,Warrior2,00000267.jpg
0.49470195,0.19666256,0.51259047,0.18030307,0.49887076,0.1808473,0.5599232,0.19275834,0.5149724,0.18904991,0.6205483,0.29561514,0.48939115,0.29109272,0.7275235,0.30840197,0.36744148,0.29236877,0.7922493,0.29925087,0.23867178,0.28959343,0.56973827,0.6105289,0.49386185,0.5929131,0.45249614,0.6975544,0.369052,0.6876858,0.46853608,0.89794034,0.39200288,0.8980707,Warrior2,00000065.jpg
0.5345572,0.22151543,0.53333575,0.207025,0.5171876,0.20945774,0.5216377,0.22346617,0.4713445,0.23114358,0.5754695,0.29372707,0.41245416,0.30452025,0.76621354,0.26496738,0.23728734,0.2846828,0.8401755,0.23328142,0.08835189,0.291634,0.5509086,0.5907206,0.43062955,0.5981035,0.6566748,0.645816,0.37145352,0.6894363,0.6356824,0.8036749,0.19537576,0.8649246,Warrior2,00000059.jpg
0.45280084,0.23070256,0.46980536,0.21759626,0.45819074,0.21548454,0.5139712,0.23915778,0.4777926,0.23351723,0.5896501,0.32050216,0.4223133,0.30455908,0.71057415,0.34353217,0.2770768,0.29556736,0.76055497,0.33690193,0.14325672,0.3150794,0.54670155,0.5570805,0.413194,0.5439418,0.69800663,0.6245936,0.306716,0.5944266,0.839431,0.81014425,0.2537056,0.776964,Warrior2,00000105.jpg
0.456649,0.22035436,0.45744163,0.21613513,0.46397156,0.21558386,0.45803723,0.23041262,0.50666577,0.223198,0.43880272,0.28732353,0.5529915,0.27880657,0.33256733,0.280146,0.6502145,0.2762081,0.22754788,0.27153194,0.7335631,0.27923682,0.47260267,0.5544009,0.56219,0.54636925,0.36494088,0.66897285,0.624678,0.62323296,0.34120297,0.8617565,0.7385704,0.7768869,Warrior2,00000139.jpg
0.42028603,0.17677636,0.43379202,0.15981875,0.42468208,0.1598786,0.47191125,0.17876598,0.44438156,0.17593578,0.53266466,0.27350873,0.41059828,0.26963773,0.6472308,0.24329524,0.29902178,0.2235165,0.7532012,0.25964156,0.18863396,0.24678639,0.5210316,0.53792137,0.42531914,0.53400975,0.6312073,0.6472461,0.33207592,0.63547516,0.7574202,0.8254391,0.2858695,0.8149073,Warrior2,00000307.jpg
0.5157713,0.3627155,0.5226752,0.35922557,0.52576,0.362853,0.54272366,0.37547314,0.5703841,0.37776673,0.5103037,0.4259459,0.61354744,0.43935832,0.4121865,0.4182905,0.6984744,0.44038165,0.325817,0.4185079,0.77346474,0.41837394,0.5082379,0.63287544,0.59104556,0.63986427,0.41277826,0.72241014,0.66906404,0.7385058,0.39129937,0.8611893,0.7887962,0.8769071,Warrior2,00000317.jpg
0.5263794,0.1448675,0.5303588,0.120862976,0.5084465,0.1286227,0.535636,0.13386402,0.47389045,0.15160021,0.5615419,0.2422942,0.44090396,0.24152787,0.6646201,0.25117657,0.3339897,0.2232767,0.7752805,0.2195281,0.23382756,0.21346016,0.5422205,0.55143875,0.44926652,0.5565829,0.61611444,0.67985725,0.37419242,0.7117863,0.6548171,0.8823092,0.2614519,0.9255914,Warrior2,00000303.jpg
0.44429046,0.19753465,0.47121105,0.17183527,0.43506396,0.17793503,0.5342571,0.17818095,0.43859646,0.18837352,0.61378133,0.27134773,0.41256374,0.28126717,0.71599424,0.27358264,0.28259897,0.26036128,0.7771656,0.26472756,0.15622155,0.25499877,0.6217009,0.5744304,0.47747794,0.5764322,0.6688692,0.6526085,0.3553136,0.6454878,0.8074128,0.8592947,0.3987964,0.8523903,Warrior2,00000115.jpg
0.45280084,0.23070256,0.46980536,0.21759626,0.45819074,0.21548454,0.5139712,0.23915778,0.4777926,0.23351723,0.5896501,0.32050216,0.4223133,0.30455908,0.71057415,0.34353217,0.2770768,0.29556736,0.76055497,0.33690193,0.14325672,0.3150794,0.54670155,0.5570805,0.413194,0.5439418,0.69800663,0.6245936,0.306716,0.5944266,0.839431,0.81014425,0.2537056,0.776964,Warrior2,00000061.jpg
0.42214364,0.26540008,0.43627512,0.25046948,0.4282261,0.2533527,0.48212752,0.26571065,0.4600378,0.26927593,0.57038444,0.33518696,0.41474476,0.3380678,0.73138636,0.34657738,0.27201,0.34645316,0.87423176,0.3438571,0.16500054,0.3357216,0.53940004,0.58093905,0.41852596,0.5807444,0.668974,0.67959976,0.33696315,0.67494744,0.79944164,0.85072845,0.28221256,0.8416567,Warrior2,00000075.jpg
0.41979593,0.116981536,0.4345785,0.09504242,0.42245206,0.10008411,0.47950125,0.108926326,0.44403735,0.11531566,0.5593833,0.21795191,0.41263813,0.21675915,0.68681985,0.23211686,0.2821479,0.19269396,0.7930885,0.22743228,0.16584508,0.19035496,0.55765426,0.55327326,0.45214206,0.55226886,0.6152977,0.7214357,0.36093295,0.7224836,0.73085886,0.908359,0.34489518,0.91527706,Warrior2,00000049.jpg
0.45449436,0.2856206,0.4685644,0.2714182,0.46089894,0.27301124,0.50656205,0.2867927,0.48427692,0.2865397,0.5627772,0.36422265,0.4391849,0.3543163,0.6814399,0.3521602,0.30228478,0.31795827,0.7887215,0.3356272,0.17131105,0.33225155,0.5307162,0.58129144,0.43244237,0.57644206,0.64141595,0.61441284,0.33173734,0.6094381,0.8079436,0.7577736,0.30422354,0.7572706,Warrior2,00000048.jpg
0.5204095,0.15664688,0.53654206,0.13929418,0.50357085,0.13786797,0.5597784,0.16968922,0.48304778,0.16676535,0.60874933,0.27429503,0.43686855,0.2634454,0.7400079,0.28800556,0.292043,0.25687945,0.8649901,0.27391508,0.17441483,0.25685298,0.5876056,0.6013133,0.45073968,0.60082024,0.72646475,0.64415956,0.33360428,0.662256,0.75815576,0.8624962,0.19277601,0.9014853,Warrior2,00000074.jpg
0.47654372,0.37117234,0.49217775,0.35744864,0.47912163,0.36254215,0.5380769,0.36919105,0.5086028,0.37526682,0.5864592,0.4350339,0.50803816,0.44095773,0.7170705,0.4428626,0.43008706,0.47004923,0.84449947,0.4184976,0.32951075,0.48781675,0.5523457,0.6637789,0.4993842,0.66275597,0.5369541,0.6941916,0.4232035,0.6993418,0.6407377,0.8451649,0.45777828,0.84838474,Warrior2,00000100.jpg
0.5614713,0.2340263,0.5668327,0.21805936,0.5412055,0.21825062,0.56079304,0.23168941,0.48974746,0.2324617,0.55518234,0.32189474,0.4062526,0.30935353,0.68248624,0.35602292,0.25339225,0.33976376,0.77257407,0.2946653,0.17110913,0.32776308,0.4995057,0.620426,0.40552038,0.63002,0.6539263,0.6491968,0.53777546,0.6711089,0.6703323,0.8174641,0.52822745,0.8372671,Warrior2,00000114.jpg
0.5047457,0.46772823,0.526317,0.4545413,0.49324885,0.44894296,0.54577917,0.4566124,0.46215686,0.4394177,0.56171876,0.5118827,0.4098858,0.48918393,0.6616047,0.52764094,0.336455,0.47633448,0.79475623,0.5379622,0.22308883,0.4623795,0.5406999,0.70171326,0.42587718,0.69300145,0.58778006,0.77486545,0.29740024,0.75882137,0.6977375,0.88799876,0.29215324,0.8730181,Warrior2,00000302.jpg
0.40273038,0.17412108,0.4160804,0.1558839,0.4098352,0.15634306,0.4571952,0.17689961,0.43515038,0.17213511,0.5153338,0.27602175,0.39944327,0.2598751,0.6135251,0.26336154,0.2958668,0.21470971,0.72397083,0.2485594,0.19415712,0.20400889,0.5047795,0.5765807,0.41020665,0.567417,0.6127889,0.6976672,0.32503906,0.6588911,0.77006805,0.9105322,0.3167057,0.85337377,Warrior2,00000300.jpg
0.40273038,0.17412108,0.4160804,0.1558839,0.4098352,0.15634306,0.4571952,0.17689961,0.43515038,0.17213511,0.5153338,0.27602175,0.39944327,0.2598751,0.6135251,0.26336154,0.2958668,0.21470971,0.72397083,0.2485594,0.19415712,0.20400889,0.5047795,0.5765807,0.41020665,0.567417,0.6127889,0.6976672,0.32503906,0.6588911,0.77006805,0.9105322,0.3167057,0.85337377,Warrior2,00000328.jpg
0.40063962,0.17034647,0.4120593,0.1491635,0.40952212,0.15376645,0.45451814,0.17296177,0.44331956,0.17857364,0.50660616,0.2999595,0.4000257,0.2802256,0.5855916,0.30226454,0.26692393,0.23655982,0.70782053,0.2867875,0.14578345,0.21624203,0.4578836,0.5947603,0.37583822,0.5806373,0.5417301,0.67082006,0.29714257,0.61541194,0.7247133,0.8912021,0.3062388,0.7964594,Warrior2,00000102.jpg
0.33110747,0.02752891,0.34687895,0.0013881921,0.34239128,0.0067021544,0.40953863,0.02302253,0.38794804,0.029020784,0.58180815,0.14355555,0.34558076,0.17162608,0.78479886,0.1874951,0.19466224,0.18983994,0.91000754,0.2562904,0.04221878,0.13152848,0.652444,0.6267068,0.47653198,0.6311251,0.7477873,0.79520625,0.30162734,0.7645387,0.905611,0.9456651,0.30016407,0.88774306,Warrior2,00000116.jpg
0.56922746,0.13732621,0.5661089,0.11659972,0.5535663,0.12133452,0.5529298,0.13924474,0.5097052,0.15042469,0.5777843,0.24473639,0.44829398,0.23863097,0.70495075,0.24540076,0.30987006,0.2222189,0.8116695,0.21874782,0.19858825,0.2510277,0.5504368,0.5923719,0.44478002,0.59890306,0.68875444,0.6699319,0.38154504,0.70726466,0.74281067,0.89012426,0.2249502,0.9352102,Warrior2,00000076.jpg
0.45723328,0.28727588,0.47645527,0.26652604,0.45536372,0.26933354,0.52482927,0.27667344,0.474144,0.28108114,0.6179427,0.3649224,0.44206095,0.3777216,0.7368852,0.3596329,0.31066343,0.37764177,0.79460955,0.33281782,0.24168302,0.34988967,0.61531967,0.66392195,0.48078674,0.6625026,0.64917403,0.718668,0.29075876,0.7180842,0.72877,0.9077519,0.22088194,0.90592957,Warrior2,00000062.jpg
0.4766392,0.14720531,0.49234748,0.12818973,0.47738734,0.12716755,0.52858126,0.15524763,0.4879951,0.147723,0.56961626,0.268856,0.4524352,0.24290252,0.66380066,0.26835677,0.3494634,0.20682415,0.7643528,0.24256907,0.2537619,0.23496589,0.5360569,0.5792316,0.44212875,0.5653663,0.62413883,0.6781572,0.34620935,0.6552255,0.74315953,0.8991621,0.312651,0.87817025,Warrior2,00000089.jpg
0.55248076,0.13299683,0.5595937,0.116790816,0.5330017,0.11489793,0.5630885,0.1350396,0.4840044,0.13058463,0.5783183,0.23097906,0.42644298,0.21753779,0.66468704,0.27168006,0.3408232,0.25325495,0.7614149,0.2280887,0.29902273,0.22391672,0.5498859,0.49216333,0.43292227,0.49150985,0.6598787,0.6056269,0.38518357,0.6096968,0.66500324,0.7977305,0.26932797,0.80120367,Warrior2,00000274.jpg
0.4753511,0.14947832,0.49290028,0.13133584,0.4752741,0.12704074,0.5326264,0.15857393,0.48622832,0.14511746,0.5915928,0.2730081,0.4427558,0.24779296,0.6976123,0.3030334,0.3178241,0.22529148,0.8058361,0.32762927,0.20972149,0.21933202,0.577662,0.58231187,0.46196085,0.5713373,0.69687825,0.7100286,0.3721512,0.6764115,0.80563384,0.941664,0.32886532,0.89821315,Warrior2,00000249.jpg
0.5444437,0.215554,0.5423029,0.19530329,0.53257865,0.19564354,0.5304979,0.21263567,0.48963365,0.21076368,0.54847735,0.30260384,0.4382878,0.29860282,0.6593461,0.30710873,0.32560843,0.3142525,0.7606429,0.24243544,0.2260757,0.3077285,0.5571147,0.6376371,0.45914602,0.64337337,0.64737177,0.7064563,0.33501512,0.74679255,0.69064486,0.87062544,0.18178876,0.9231549,Warrior2,00000063.jpg
0.5765424,0.19156256,0.5816622,0.1770158,0.5607736,0.1629232,0.5710298,0.19437173,0.50863045,0.16360521,0.5686365,0.30569252,0.45464882,0.24227957,0.63595784,0.43085656,0.312362,0.25031915,0.7061098,0.541957,0.27460107,0.2538757,0.5589193,0.60946906,0.46747023,0.5928609,0.62590104,0.7125296,0.40330318,0.73053044,0.5201325,0.8585251,0.20167251,0.8835095,Warrior2,00000077.jpg
0.40063962,0.17034647,0.4120593,0.1491635,0.40952212,0.15376645,0.45451814,0.17296177,0.44331956,0.17857364,0.50660616,0.2999595,0.4000257,0.2802256,0.5855916,0.30226454,0.26692393,0.23655982,0.70782053,0.2867875,0.14578345,0.21624203,0.4578836,0.5947603,0.37583822,0.5806373,0.5417301,0.67082006,0.29714257,0.61541194,0.7247133,0.8912021,0.3062388,0.7964594,Warrior2,00000117.jpg
0.4775133,0.3745097,0.48786154,0.3646414,0.4721859,0.36308944,0.4994464,0.38134873,0.46173674,0.37444568,0.50571114,0.42754677,0.4444809,0.42166105,0.51984745,0.33581415,0.44035363,0.31456336,0.5131108,0.21530147,0.41888458,0.23069619,0.51165783,0.6745346,0.449234,0.6732765,0.5793015,0.74845785,0.37610805,0.7374022,0.6736951,0.90561575,0.37360922,0.89707345,Warrior2,00000329.jpg
0.5589777,0.17530517,0.56082,0.1633881,0.54910785,0.16177766,0.5520723,0.18158954,0.5187403,0.17870937,0.5608457,0.26623502,0.48086113,0.26524854,0.6497804,0.24952029,0.39217344,0.26050627,0.73731023,0.24592742,0.3152164,0.27750987,0.54738086,0.5537173,0.5010883,0.55833435,0.56248516,0.6821953,0.5086688,0.69757444,0.5518991,0.8805373,0.47930598,0.8961812,Warrior2,00000315.jpg
0.46662045,0.25029325,0.48195451,0.23423025,0.46866482,0.23223959,0.52152985,0.25467148,0.48322153,0.24719182,0.5722605,0.34200445,0.4582978,0.33568496,0.65468824,0.34442154,0.38279623,0.32695535,0.7443988,0.34069717,0.2922188,0.32259464,0.5736298,0.6227551,0.4780198,0.61666965,0.6812812,0.6877282,0.38581377,0.6557811,0.8029278,0.873067,0.36355603,0.82881546,Warrior2,00000318.jpg
0.47479367,0.34550697,0.4954809,0.33531418,0.47070506,0.33508018,0.53737307,0.3532196,0.4732783,0.35135016,0.60605043,0.41886693,0.41669312,0.40958455,0.74191886,0.42981237,0.26852173,0.38030002,0.83956105,0.4121528,0.11317185,0.34324035,0.5785587,0.6013259,0.43368107,0.59796417,0.6991127,0.6734209,0.31482282,0.6757594,0.8367292,0.80047554,0.27740312,0.8136494,Warrior2,00000126.jpg
0.47458187,0.16415295,0.48651332,0.13805403,0.47500056,0.14280312,0.52652,0.14995259,0.49094528,0.15906881,0.56972873,0.2628098,0.46550012,0.24582063,0.6370335,0.28096423,0.3756883,0.23206183,0.72715396,0.24083556,0.28698382,0.23374248,0.5294441,0.5705466,0.4422787,0.5535702,0.623931,0.68573695,0.35457504,0.63547254,0.73484135,0.9055227,0.30303115,0.8338537,Warrior2,00000132.jpg
0.47509938,0.3414937,0.4943492,0.33374977,0.46973145,0.33568308,0.536264,0.35031024,0.47725675,0.35223904,0.58973694,0.4146452,0.43891373,0.40069437,0.7406239,0.43811285,0.26157582,0.37097803,0.86033744,0.41499808,0.09164135,0.33384714,0.55492157,0.60775316,0.4757863,0.6057268,0.53502053,0.6806222,0.49598172,0.6916348,0.59989595,0.8120529,0.5812838,0.8303984,Warrior2,00000085.jpg
0.51966184,0.27915266,0.52296877,0.26114276,0.52042943,0.27124545,0.5490122,0.26013163,0.55816096,0.27682257,0.5693785,0.31613523,0.5882934,0.3196228,0.6536539,0.32564253,0.58719677,0.32131302,0.699317,0.31813285,0.49547693,0.34401655,0.5380709,0.4643365,0.529414,0.46510765,0.5987612,0.61112905,0.42062333,0.632023,0.75487405,0.72545797,0.37180802,0.7545135,Warrior2,00000250.jpg
0.40273038,0.17412108,0.4160804,0.1558839,0.4098352,0.15634306,0.4571952,0.17689961,0.43515038,0.17213511,0.5153338,0.27602175,0.39944327,0.2598751,0.6135251,0.26336154,0.2958668,0.21470971,0.72397083,0.2485594,0.19415712,0.20400889,0.5047795,0.5765807,0.41020665,0.567417,0.6127889,0.6976672,0.32503906,0.6588911,0.77006805,0.9105322,0.3167057,0.85337377,Warrior2,00000244.jpg
0.51229584,0.025434107,0.52105784,0.0,0.5070448,0.0,0.5433294,0.0,0.49914336,0.0,0.59717983,0.05646813,0.43899092,0.04466313,0.69261664,0.07749638,0.32157993,0.009043515,0.8040136,0.008375138,0.19326599,0.0,0.6002757,0.58348393,0.4777171,0.5917112,0.6562468,0.7552637,0.3502035,0.7892147,0.78633624,1.0,0.3417032,1.0,Warrior2,00000287.jpg
0.42368516,0.33330807,0.42557514,0.32576072,0.45006073,0.329651,0.44199508,0.32632247,0.54842,0.32707444,0.4106938,0.3790089,0.61455417,0.37734228,0.32359028,0.37848395,0.6772818,0.3605224,0.2711906,0.36015502,0.69880843,0.30789673,0.40530357,0.6539155,0.5718383,0.65093154,0.26104996,0.728698,0.6630774,0.7144849,0.26318437,0.8602905,0.8497617,0.8263449,Warrior2,00000286.jpg
0.41979593,0.116981536,0.4345785,0.09504242,0.42245206,0.10008411,0.47950125,0.108926326,0.44403735,0.11531566,0.5593833,0.21795191,0.41263813,0.21675915,0.68681985,0.23211686,0.2821479,0.19269396,0.7930885,0.22743228,0.16584508,0.19035496,0.55765426,0.55327326,0.45214206,0.55226886,0.6152977,0.7214357,0.36093295,0.7224836,0.73085886,0.908359,0.34489518,0.91527706,Warrior2,00000084.jpg
0.4162039,0.13145438,0.43300667,0.115101464,0.42114553,0.11770153,0.4774329,0.14011349,0.44321385,0.13984922,0.525377,0.24406537,0.40737766,0.22834498,0.6557639,0.2855793,0.25931948,0.2311854,0.7753724,0.27087548,0.12150457,0.2693415,0.49556708,0.5736849,0.40243396,0.5730479,0.59947383,0.6462771,0.34924418,0.6713572,0.74101126,0.83887213,0.3318401,0.8859886,Warrior2,00000090.jpg
0.4310451,0.20328942,0.45750657,0.19102827,0.4259739,0.19267473,0.51745737,0.21289717,0.43867683,0.21208231,0.5640344,0.30649433,0.41070777,0.29254422,0.6798121,0.33766896,0.29561415,0.28090256,0.7071274,0.31248567,0.20305777,0.26557818,0.52628505,0.600306,0.45888913,0.5979706,0.50190496,0.7184039,0.58657986,0.7080468,0.54488355,0.8644716,0.7894472,0.848481,Warrior2,00000047.jpg
0.4927072,0.32300076,0.49096504,0.31273124,0.48288545,0.3165143,0.4853353,0.32435554,0.45544547,0.33316642,0.5044367,0.37130204,0.42749926,0.38399872,0.57570004,0.3727844,0.36451316,0.39844185,0.64716804,0.3488483,0.28974771,0.38555384,0.5116499,0.51808107,0.44745356,0.5263513,0.57220024,0.56558233,0.37973106,0.5890989,0.60927105,0.66222644,0.2939257,0.69231856,Warrior2,00000331.jpg
0.5263794,0.1448675,0.5303588,0.120862976,0.5084465,0.1286227,0.535636,0.13386402,0.47389045,0.15160021,0.5615419,0.2422942,0.44090396,0.24152787,0.6646201,0.25117657,0.3339897,0.2232767,0.7752805,0.2195281,0.23382756,0.21346016,0.5422205,0.55143875,0.44926652,0.5565829,0.61611444,0.67985725,0.37419242,0.7117863,0.6548171,0.8823092,0.2614519,0.9255914,Warrior2,00000325.jpg
0.5524273,0.2127474,0.55098116,0.19441184,0.53417,0.1945688,0.5363567,0.206211,0.47150669,0.20693165,0.57034665,0.29963014,0.39086574,0.30977353,0.7012145,0.3216221,0.26589888,0.36707482,0.8023876,0.3192196,0.16557747,0.39269495,0.5593749,0.5707073,0.43178207,0.57781565,0.63643557,0.6918227,0.34078485,0.70699203,0.66647935,0.8690876,0.2246943,0.8794258,Warrior2,00000125.jpg
0.4263382,0.35313597,0.43660063,0.34212,0.4341036,0.34409314,0.4720491,0.35986397,0.4638424,0.36015928,0.5317884,0.41920695,0.42751858,0.41355786,0.6413876,0.41566363,0.30598697,0.39798984,0.7575592,0.40408844,0.19972031,0.39533177,0.5123919,0.61477983,0.42512104,0.6116668,0.6019514,0.7044427,0.32272893,0.70044905,0.733491,0.8531086,0.27378452,0.8496136,Warrior2,00000045.jpg
0.42214364,0.26540008,0.43627512,0.25046948,0.4282261,0.2533527,0.48212752,0.26571065,0.4600378,0.26927593,0.57038444,0.33518696,0.41474476,0.3380678,0.73138636,0.34657738,0.27201,0.34645316,0.87423176,0.3438571,0.16500054,0.3357216,0.53940004,0.58093905,0.41852596,0.5807444,0.668974,0.67959976,0.33696315,0.67494744,0.79944164,0.85072845,0.28221256,0.8416567,Warrior2,00000051.jpg
0.53342736,0.22257942,0.5305735,0.20337749,0.52041316,0.2044861,0.51539296,0.21821466,0.4739317,0.21933657,0.5472675,0.29431528,0.40158874,0.29372197,0.676383,0.26836178,0.2635377,0.27697226,0.77703685,0.22661838,0.15437931,0.28418934,0.5378403,0.59375584,0.41894764,0.59844977,0.6649073,0.6620281,0.31453082,0.67953295,0.72951514,0.8606075,0.16702534,0.8745819,Warrior2,00000086.jpg
0.54454136,0.16006215,0.54188216,0.13843727,0.5292176,0.14252976,0.52944785,0.15935095,0.48295045,0.16969521,0.5663354,0.2641324,0.41730994,0.274479,0.7065867,0.25102645,0.29307866,0.27733555,0.83413255,0.22233745,0.14255588,0.28369907,0.5446848,0.609856,0.42600638,0.6159779,0.666765,0.69320333,0.3148939,0.71038234,0.739952,0.9125978,0.16980943,0.9273949,Warrior2,00000092.jpg
0.48871717,0.2176804,0.503466,0.19257472,0.4849859,0.19548492,0.554708,0.20196572,0.49716648,0.21490481,0.63867503,0.29883242,0.48246193,0.3108346,0.7889999,0.31069186,0.36710724,0.32469583,0.8363506,0.28701973,0.22979112,0.35448238,0.60293365,0.64338505,0.47230673,0.63310945,0.7469306,0.7091607,0.35948676,0.7150096,0.7750708,0.83341855,0.20194776,0.86459506,Warrior2,00000247.jpg
0.4306713,0.11416264,0.44387168,0.09520969,0.43413317,0.100312985,0.4854936,0.11437169,0.46322346,0.120649494,0.6004821,0.22269492,0.43494928,0.23005667,0.7692965,0.2123463,0.26952806,0.21833378,0.8509935,0.24864101,0.16973291,0.22670993,0.5577651,0.5371257,0.46539965,0.51906323,0.3888717,0.6268259,0.26811495,0.6052345,0.3774399,0.87801903,0.24645744,0.84339744,Warrior2,00000291.jpg
0.41878986,0.19882917,0.42954892,0.17845565,0.4220616,0.17904639,0.46537143,0.19231409,0.4394835,0.19077326,0.51199913,0.29574007,0.41867667,0.2908282,0.59441245,0.3075174,0.345869,0.2944875,0.6901501,0.29609922,0.2568663,0.27029312,0.5015383,0.5559483,0.42977032,0.54872274,0.5708354,0.6704227,0.3562594,0.6409306,0.6702604,0.88245964,0.3369375,0.8441293,Warrior2,00000285.jpg
0.45828357,0.12680274,0.47519526,0.10648308,0.45927247,0.10391185,0.5152297,0.13462655,0.4711984,0.12420523,0.5618309,0.2524864,0.43609443,0.23283839,0.6550274,0.2585636,0.33684736,0.21103266,0.7344565,0.22497517,0.24187069,0.21622396,0.53336525,0.60264486,0.4335708,0.5920716,0.62790126,0.67473024,0.34743738,0.66748863,0.7159754,0.8998473,0.3029162,0.911017,Warrior2,00000050.jpg
0.6354615,0.269663,0.6322436,0.25428548,0.63007194,0.25226074,0.61596906,0.26429534,0.5979456,0.25764772,0.6257,0.33255735,0.5453012,0.32680762,0.7122674,0.340685,0.45235762,0.3384832,0.79704493,0.3203109,0.3656588,0.33866626,0.6177041,0.5432406,0.55051166,0.5463892,0.6910072,0.6106802,0.46709603,0.63984656,0.72544163,0.7616115,0.35060963,0.8060783,Warrior2,00000044.jpg
0.45449436,0.2856206,0.4685644,0.2714182,0.46089894,0.27301124,0.50656205,0.2867927,0.48427692,0.2865397,0.5627772,0.36422265,0.4391849,0.3543163,0.6814399,0.3521602,0.30228478,0.31795827,0.7887215,0.3356272,0.17131105,0.33225155,0.5307162,0.58129144,0.43244237,0.57644206,0.64141595,0.61441284,0.33173734,0.6094381,0.8079436,0.7577736,0.30422354,0.7572706,Warrior2,00000078.jpg
0.41901818,0.23582138,0.4300677,0.22125159,0.4235279,0.22115025,0.46433502,0.24573438,0.44179535,0.24179809,0.50618607,0.3306569,0.4179066,0.32365668,0.5788396,0.33512086,0.33505085,0.30430424,0.6594969,0.3419647,0.25862417,0.294084,0.49293512,0.60208327,0.4176846,0.59661406,0.5694339,0.7260674,0.32735133,0.7180778,0.66289866,0.9301007,0.27894896,0.9206806,Warrior2,00000336.jpg
0.33110747,0.02752891,0.34687895,0.0013881921,0.34239128,0.0067021544,0.40953863,0.02302253,0.38794804,0.029020784,0.58180815,0.14355555,0.34558076,0.17162608,0.78479886,0.1874951,0.19466224,0.18983994,0.91000754,0.2562904,0.04221878,0.13152848,0.652444,0.6267068,0.47653198,0.6311251,0.7477873,0.79520625,0.30162734,0.7645387,0.905611,0.9456651,0.30016407,0.88774306,Warrior2,00000108.jpg
